average_stars,fans,number_of_friends,numberOfReviews,averageSentiment,averageStars,funnyVotes,usefulVotes,coolVotes
3.9,2,4,41,0.269588400219,3,0,0,0
3.5,0,0,3,0.415151515152,4,0,0,0
3.5,0,0,2,0.166170912421,3,0,1,0
5.0,1,1,3,0.228741496599,5,0,2,1
4.5,0,0,1,0.4475,5,0,0,0
4.5,0,0,2,0.364791666667,5,0,0,0
3.0,0,0,8,0.0884843456297,3,0,0,0
4.03,11,22,40,0.22512735609,3,0,1,0
1.0,0,0,1,0.0439097744361,1,0,0,0
3.06,0,3,11,0.157400912523,2,0,0,0
4.0,0,6,1,0.115216823406,3,0,0,0
2.6,0,0,1,0.26796875,2,0,1,0
1.0,0,0,1,-0.0126111111111,1,0,0,0
2.31,0,5,1,0.2375,1,0,0,0
3.9,0,0,1,0.589795918367,5,0,0,0
4.0,0,0,1,0.226879084967,4,0,1,1
2.0,0,0,1,0.242857142857,2,0,0,0
3.6,0,0,5,0.298352430556,3,0,0,0
2.33,0,0,1,0.0,1,0,0,0
3.0,0,0,1,0.0454545454545,2,0,0,0
4.17,2,29,2,0.321666666667,4,1,1,1
2.8,1,14,5,0.160368298368,2,0,1,0
5.0,0,1,2,0.452566964286,5,0,0,0
3.88,0,0,1,0.300714285714,5,1,1,0
3.41,5,18,3,0.393977850399,3,0,0,0
1.0,0,0,1,-0.0927777777778,1,0,0,0
3.63,1,1,1,0.361742424242,4,1,0,0
3.26,8,10,1,0.177333333333,3,0,0,0
4.2,0,0,2,0.276545601408,4,1,0,0
4.06,1,9,3,0.371550285463,4,0,1,1
3.64,0,4,6,0.121360780864,2,1,1,0
4.83,0,56,2,0.324153914859,5,0,0,0
4.6,1,0,1,0.178278517622,4,0,0,0
5.0,0,0,1,0.323756613757,5,0,1,1
4.86,0,0,3,0.351909722222,5,0,0,0
3.59,0,1,2,0.390393518519,5,0,1,1
4.0,0,0,1,0.00765639589169,4,0,0,0
4.91,0,0,3,0.333066655567,4,0,0,0
4.5,0,1,4,0.359925595238,4,0,0,0
5.0,0,0,2,0.727777777778,5,0,0,0
5.0,0,0,1,0.508441558442,5,0,0,1
4.08,0,1,4,0.282721230159,4,0,0,0
3.67,0,0,3,0.648095238095,3,0,0,0
3.5,0,5,3,0.1625,3,0,0,0
3.42,0,0,2,0.148963775688,3,0,1,0
3.85,0,0,6,0.262314087848,4,0,0,0
3.6,0,0,5,0.163915277778,3,0,1,0
2.33,0,0,1,0.0,1,0,0,0
3.8,10,44,15,0.155777593138,3,0,0,0
4.0,0,0,1,0.371868686869,5,0,0,0
5.0,0,0,1,0.219166666667,5,0,0,0
3.68,5,9,15,0.21604546292,3,1,1,0
5.0,0,0,1,0.159963924964,5,0,3,1
3.0,0,1,2,0.187987927389,3,0,0,0
4.38,0,21,12,0.203691729041,4,0,0,0
4.25,0,0,1,0.0,5,0,0,0
4.4,0,2,3,0.255240600449,4,0,0,0
3.0,0,0,1,-0.246428571429,1,0,0,0
3.45,4,3,9,0.202005237425,4,0,1,0
4.44,0,1,1,0.105625,1,1,2,0
4.07,0,1,1,-0.14696969697,2,0,0,0
3.36,0,0,2,0.122284382284,3,0,0,0
3.64,1,2,6,0.300482277423,3,1,1,1
3.59,4,15,3,0.291447002072,4,0,0,0
4.5,0,8,1,0.8,5,0,0,0
4.8,1,3,1,0.711111111111,5,0,1,1
2.0,0,0,1,0.0350198412698,2,0,1,0
4.9,0,14,1,0.641666666667,5,0,0,0
1.0,0,10,1,0.0576772486772,1,0,1,0
4.26,2,34,29,0.267872264613,4,0,0,0
4.12,0,1,2,0.1385,5,0,0,0
4.0,0,0,2,0.625,3,0,0,0
3.43,0,0,7,0.0157972582973,3,0,0,0
2.0,0,0,2,0.0958928571429,1,0,1,0
3.86,25,131,12,0.25224168771,3,0,0,0
5.0,0,0,1,0.529403409091,5,0,0,0
3.43,0,0,2,-0.0844345238095,2,0,0,0
5.0,0,1,1,0.362723214286,5,0,1,0
3.2,0,0,1,0.386666666667,5,0,0,0
1.0,0,0,1,-0.133333333333,1,0,1,0
3.81,0,0,6,0.353508597884,4,0,0,0
2.67,0,6,3,0.17002479895,2,0,1,0
4.08,4,0,5,0.385972222222,4,0,0,0
4.56,0,0,7,0.418469757755,4,0,0,0
5.0,0,0,1,0.13005952381,5,0,0,0
3.68,3,17,1,0.265,4,1,0,0
4.2,0,0,1,0.225861291486,5,0,0,0
3.0,0,0,1,0.0925,3,0,0,0
2.67,5,15,2,0.0423836580087,3,1,3,1
3.97,1,9,1,0.322689393939,5,0,0,1
3.44,0,0,3,0.0930423280423,2,0,1,0
3.25,0,0,1,0.628828125,5,0,1,1
5.0,0,1,1,0.516666666667,5,0,0,0
3.0,0,0,1,0.190306122449,4,1,2,2
3.82,0,2,1,0.13549382716,5,0,1,0
2.33,0,0,3,0.144433839266,2,0,0,0
5.0,0,0,1,0.516666666667,5,0,0,0
1.2,0,0,1,-0.00833333333333,1,0,0,0
3.5,0,0,2,0.128535539216,3,0,0,0
3.76,0,1,2,0.160876293422,3,0,0,0
3.78,0,2,1,0.281722689076,2,1,1,1
3.41,5,6,7,0.255857830044,3,1,1,1
3.95,0,0,1,0.204838709677,5,0,0,0
2.2,0,1,5,0.0857048526051,2,0,0,0
2.67,0,0,3,0.173037439614,2,0,0,0
2.5,1,1,3,0.282924616536,2,1,1,0
2.93,0,0,1,0.354166666667,4,1,0,0
5.0,0,0,3,0.327227551489,5,0,0,0
1.0,0,0,2,0.1875,1,0,0,0
4.0,0,0,1,0.53,5,0,0,0
3.9,0,5,1,0.42,3,0,0,0
3.0,0,3,4,0.13749802762,3,0,1,0
4.0,12,165,238,0.161304476822,4,0,1,1
4.0,2,38,1,0.120932539683,4,0,1,0
1.0,0,0,1,-0.0431995540691,1,0,0,0
5.0,0,0,1,0.541666666667,5,0,1,1
3.61,3,5,6,0.148138267869,4,1,1,1
3.8,3,17,1,0.0753648989899,3,0,1,0
2.92,0,0,1,0.23,3,0,0,0
3.44,0,2,1,0.175925925926,2,0,0,0
1.0,0,0,1,-0.0309383753501,1,0,3,0
3.71,17,141,14,0.207610240798,3,0,1,0
5.0,0,1,2,0.563784722222,5,0,0,0
2.0,0,2,1,-0.0222222222222,2,0,1,0
3.25,0,3,1,0.152380952381,5,3,3,3
2.46,0,0,3,0.117444178628,2,0,1,0
2.0,0,0,1,0.115467171717,2,0,0,0
3.65,1,3,4,0.218221844495,3,0,1,1
4.33,0,0,1,0.206296296296,5,0,0,0
4.35,2,18,1,0.398784722222,4,0,1,0
4.0,0,12,1,0.0338293650794,4,0,0,0
3.64,0,0,9,0.246415179538,4,0,0,0
5.0,0,0,1,0.14946969697,5,1,0,0
3.96,0,1,1,0.312337662338,4,0,0,0
5.0,0,0,2,0.300435606061,5,0,1,0
3.71,0,0,1,0.8,5,0,0,0
3.47,0,0,13,0.181481033212,3,0,0,0
4.46,0,14,12,0.388361661487,4,0,0,0
3.5,1,9,1,-0.48,1,1,2,1
5.0,0,0,1,0.0410256410256,5,0,0,0
3.82,0,0,4,0.36414578824,2,0,0,0
5.0,0,0,2,0.434867424242,5,0,1,0
5.0,0,0,1,0.344155844156,5,0,0,0
3.77,4,63,8,0.352095502027,3,0,1,1
4.2,0,3,5,0.50523283859,4,0,0,0
3.97,0,1,7,0.492142857143,4,0,0,0
3.82,0,11,16,0.335647142932,3,0,0,0
3.62,0,1,1,0.406138392857,5,0,0,0
3.61,7,20,6,0.194228395062,3,0,0,0
4.5,0,0,1,0.690277777778,5,1,1,1
3.99,1,8,1,0.328348214286,5,0,0,0
4.2,1,0,1,0.382007575758,5,0,0,0
5.0,0,6,2,0.278125,5,0,0,0
4.5,0,0,2,0.456994047619,4,0,1,0
2.0,0,0,1,0.00212797619048,1,0,0,0
3.34,6,17,26,0.222844226,3,0,0,0
3.67,0,2,1,-0.265104166667,1,0,0,0
2.82,0,0,1,-0.0471103896104,1,0,0,0
1.0,0,2,1,0.00873015873016,1,2,3,0
3.54,0,0,8,0.147219596172,3,0,0,0
4.4,1,3,5,0.211753968254,4,0,0,0
2.64,4,8,26,0.219516533037,2,0,1,0
4.0,0,0,1,0.299493414387,4,0,0,0
5.0,0,1,1,0.106818181818,5,1,2,1
3.26,0,0,1,0.36,2,1,1,1
4.38,1,2,24,0.447602311916,4,0,0,0
5.0,0,0,1,0.194155844156,5,1,1,1
1.0,0,0,1,-0.464285714286,1,0,0,0
3.32,6,50,86,0.0887860636114,3,0,1,0
3.5,0,0,10,0.188405511411,3,0,0,0
5.0,2,147,2,0.648920454545,5,0,0,0
3.33,4,1,6,0.173397413077,3,0,2,0
3.5,0,0,2,0.197004415801,3,0,0,0
3.38,2,4,1,0.0440476190476,1,0,1,0
5.0,1,0,1,0.2,5,0,1,0
5.0,0,0,1,0.404545454545,5,0,0,0
3.49,3,9,1,-0.0102564102564,4,0,0,0
5.0,0,0,1,0.341666666667,5,0,0,0
3.5,33,185,31,0.198001610464,3,3,3,3
3.95,1,2,8,0.244783486789,3,0,0,0
3.0,0,0,1,-0.158506944444,1,0,0,0
2.94,0,0,7,0.213438293266,3,0,0,0
4.19,40,164,15,0.217313127802,4,0,2,1
4.27,0,0,2,0.384375,3,0,0,0
4.67,0,5,1,0.342857142857,5,0,0,0
2.5,0,2,1,0.156944444444,4,0,1,0
5.0,0,0,1,0.255673076923,5,0,0,0
3.79,0,0,27,0.176295308638,3,0,0,0
2.5,0,4,2,0.185,2,0,0,0
3.55,1,2,25,0.185062235347,3,0,0,0
4.0,0,7,4,0.317412454212,3,0,1,0
4.36,0,2,1,0.254166666667,5,1,1,1
3.45,13,157,8,0.140681938432,2,0,0,0
4.0,1,1,5,0.384648638399,4,0,1,0
4.29,1,0,2,0.308049242424,4,0,0,0
3.73,0,1,9,0.40344047619,3,0,0,0
1.0,0,0,2,-0.00679063109162,1,0,1,0
3.63,2,3,4,0.135208465608,3,0,0,0
5.0,0,33,2,0.35,5,0,1,0
4.15,4,8,4,0.302705251516,3,0,0,0
3.43,0,0,7,0.17686077204,3,0,0,0
3.0,0,0,1,-0.6375,1,0,0,0
3.83,20,61,1,0.246875,4,0,1,0
3.0,0,0,1,0.157671957672,3,0,0,0
3.32,1,4,2,0.509943181818,4,0,0,0
3.5,0,0,1,0.209772727273,4,0,1,0
3.78,0,13,8,0.313075726574,4,0,1,0
4.0,0,7,1,0.35,4,0,0,0
4.67,0,0,1,0.366666666667,4,0,0,0
4.24,0,6,2,0.365015914352,4,1,0,0
5.0,0,17,3,0.313255892256,5,0,0,0
4.46,0,0,1,0.35,5,0,0,0
2.0,0,0,1,-0.283982182941,2,1,1,1
1.0,0,0,1,0.073125,1,0,1,1
3.71,0,4,1,0.134523809524,2,0,1,0
3.77,2,3,5,0.102004985755,2,0,0,0
4.25,0,0,2,0.295182291667,3,0,0,0
5.0,0,4,3,0.385679012346,5,1,0,1
3.56,7,14,58,0.232951366675,3,0,0,0
2.5,0,0,1,-0.136666666667,1,0,0,0
3.96,0,0,1,0.556321022727,2,0,0,0
5.0,0,8,1,0.439913194444,5,0,0,1
3.41,15,51,7,0.178905900712,4,0,0,0
3.0,0,0,2,0.9,3,0,1,1
3.0,0,0,1,-0.131481481481,1,0,0,0
2.75,0,0,2,-0.142264899381,1,1,1,0
5.0,0,1,1,0.386538461538,5,0,0,0
5.0,0,0,1,1.0,5,0,0,0
3.75,0,4,1,0.119892296459,4,1,0,0
4.67,3,0,2,0.513082180501,5,0,0,1
3.96,1,1,7,0.280007509497,3,0,0,0
3.76,0,9,4,0.3125,4,0,0,0
5.0,0,0,1,0.181388888889,5,0,0,0
3.42,2,7,1,0.28842876242,4,0,0,0
4.27,1,2,2,0.479166666667,4,0,0,0
5.0,0,1,1,0.312121212121,5,0,0,0
4.0,0,4,1,1.0,4,0,0,0
3.0,0,3,1,0.127619047619,3,0,1,0
4.0,0,1,2,0.252193993506,3,0,0,0
5.0,0,0,1,0.653125,5,0,0,1
4.25,0,0,1,0.336805555556,5,0,0,0
4.0,0,0,4,0.301078869048,4,0,0,0
3.0,0,0,2,0.0468679138322,3,0,0,0
3.25,0,6,1,0.326958812261,5,2,3,2
4.08,0,0,1,0.0437971835075,2,1,1,0
4.29,1,0,3,0.310852776372,5,2,1,1
3.88,1,0,3,0.128509631283,3,0,2,0
5.0,0,0,2,0.4025,5,0,0,0
3.5,0,0,1,0.360208333333,5,0,1,0
4.0,0,0,2,0.4618125,4,0,0,0
4.12,0,0,1,0.407894736842,5,0,0,0
3.11,0,0,3,0.265555555556,3,0,0,0
3.87,9,6,2,0.166666666667,4,0,0,0
4.09,1,2,1,0.4075,5,0,1,0
3.0,0,0,2,0.19871097337,3,0,0,0
3.83,1,1,1,0.508333333333,5,0,1,0
3.97,2,0,2,0.442693452381,5,0,0,0
2.6,0,0,2,0.148112373737,2,1,0,0
2.0,0,0,1,-1.0,1,0,0,0
2.85,0,0,9,0.112481448974,2,1,1,0
4.24,3,2,3,0.261076347895,4,0,0,0
3.45,5,17,8,0.0953001097324,3,0,2,2
3.82,10,71,108,0.216259192763,3,1,2,1
3.69,0,0,4,0.299723444958,3,0,0,0
3.5,2,1,5,0.275639880952,3,0,0,0
2.75,0,0,1,0.53,5,0,1,0
4.4,40,282,4,0.23119047619,4,0,0,0
5.0,0,1,1,0.4,5,0,0,1
3.25,0,2,1,0.191666666667,5,0,0,0
1.0,0,0,1,0.0490196078431,1,1,2,0
3.36,2,7,2,-0.0816468253968,1,0,0,0
4.59,0,3,20,0.329628662471,4,0,0,0
4.11,1,17,7,0.23944106241,3,0,0,0
3.88,0,0,1,0.694444444444,4,0,0,0
3.84,4,36,9,0.174589732075,3,0,0,0
5.0,0,0,1,0.270714285714,5,0,0,0
4.83,0,0,9,0.354791718202,4,0,0,0
3.5,1,0,5,0.161405667317,3,0,0,0
5.0,0,0,4,0.481386126894,5,0,0,0
4.0,0,1,1,0.7,4,0,1,0
5.0,0,3,2,0.132738095238,5,0,0,0
2.33,0,0,1,0.0270734126984,1,0,7,0
5.0,0,0,1,0.457142857143,5,0,0,0
5.0,0,0,1,0.378571428571,5,0,0,0
3.0,0,0,2,0.273389990466,3,0,1,0
3.5,0,0,2,0.19984375,3,0,0,0
5.0,0,0,1,0.121066433566,5,0,2,2
3.99,7,27,1,0.038244047619,1,2,3,2
3.77,0,0,2,0.171383477633,3,0,1,0
3.0,0,9,2,0.10046627752,3,0,0,0
4.0,0,0,1,0.17,4,0,0,0
4.0,0,0,1,0.5625,4,0,0,0
5.0,0,0,1,0.380583333333,5,0,0,0
3.43,2,0,1,0.125416666667,5,1,0,0
3.89,7,5,1,0.354660673793,5,2,3,1
3.96,0,13,1,0.351388888889,4,0,0,0
4.0,0,6,2,-0.112222222222,4,0,0,0
2.11,0,0,1,-0.3125,1,0,0,0
4.4,0,0,4,0.35378968254,4,0,0,0
5.0,0,2,1,0.34375,5,1,1,1
4.0,0,0,1,-0.244444444444,3,0,0,0
2.33,0,0,1,-0.181798245614,2,1,0,0
5.0,0,0,2,0.558227513228,5,0,0,0
3.3,3,0,2,0.307330729167,4,0,1,0
3.69,2,6,2,0.165708392422,3,0,1,0
3.0,1,0,1,0.0708134920635,2,1,1,0
5.0,0,0,1,0.483920454545,5,0,2,0
1.0,0,0,1,0.126388888889,1,1,1,1
5.0,0,3,2,0.156179971989,5,0,0,1
3.34,0,2,1,0.0310973748474,3,0,0,0
4.62,0,1,1,0.481466450216,5,0,2,1
3.75,0,3,3,0.333333333333,4,0,0,0
4.12,0,0,1,0.247142857143,5,0,0,0
4.0,0,0,1,-0.5,4,0,0,0
4.48,0,0,1,0.630555555556,5,0,0,0
1.0,0,0,1,0.0170426065163,1,0,0,0
3.78,5,63,8,0.302903423331,3,0,0,0
3.83,0,0,4,0.189778512968,3,0,0,0
3.88,0,0,5,0.263036551282,3,0,0,0
3.0,0,0,2,0.258072916667,3,0,0,0
3.36,0,1,1,0.0274954212454,1,1,1,0
5.0,0,0,2,0.210416666667,5,0,0,1
4.4,0,0,4,0.207500676407,4,0,1,0
3.56,0,0,1,0.372222222222,3,0,0,0
3.72,4,40,58,0.193172545977,3,0,1,0
5.0,0,4,1,0.12236421131,5,0,0,0
3.65,0,0,1,0.399259259259,5,0,1,1
3.25,0,0,4,0.269162572436,3,0,0,0
4.67,0,7,5,0.462261011905,4,0,1,0
5.0,0,0,1,0.53125,5,0,0,0
3.56,0,0,2,0.0371556840862,1,0,0,0
4.0,0,0,1,0.32,4,0,0,0
3.67,0,0,1,0.243425925926,5,0,0,0
4.17,0,2,23,0.312469272943,4,0,1,0
2.2,0,2,3,0.137314681204,3,0,0,0
3.44,2,0,3,0.423333333333,2,0,0,0
3.18,0,1,10,0.147047619048,3,0,0,0
4.0,0,0,2,0.0961375661376,4,0,0,0
3.21,1,1,3,0.00656135531136,2,0,0,0
3.03,0,0,8,0.278693550523,4,0,0,0
3.69,0,3,4,0.384466893061,3,0,0,0
3.0,0,0,1,-0.16,2,0,0,0
3.9,1,0,8,0.424771634615,3,0,0,0
3.38,1,1,1,0.28,5,0,1,1
3.0,0,1,4,0.271851343101,3,0,0,0
5.0,0,1,3,0.394399551066,5,0,0,0
4.0,2,1,1,0.220454545455,5,1,1,1
5.0,0,1,1,0.247222222222,5,0,0,0
5.0,0,0,1,0.48595959596,5,0,1,0
3.8,0,0,3,0.30851746633,4,0,0,0
4.08,1,20,2,0.241965798578,4,0,0,0
4.05,0,0,8,0.204328594888,3,0,0,0
3.27,0,0,3,0.359375,4,0,0,0
3.33,0,0,1,0.0564033189033,1,3,5,3
3.8,0,0,5,0.368892812049,3,0,0,0
5.0,0,0,1,0.65,5,0,0,0
3.67,0,1,5,0.0632239583333,3,0,0,0
3.64,0,0,11,0.223748832186,3,0,0,0
4.44,0,1,4,0.259654236695,4,0,0,0
1.0,0,0,1,0.0251488095238,1,0,0,0
2.4,0,0,1,0.461805555556,5,0,0,1
4.04,0,9,19,0.252923817806,4,0,0,0
5.0,0,0,1,0.19728343465,5,0,0,0
4.5,0,1,1,0.322243589744,4,0,1,1
3.5,0,2,2,0.227844887955,4,0,0,0
3.54,1,0,4,0.1625,3,0,0,0
4.09,0,23,9,0.452418783634,3,0,0,0
5.0,1,0,1,0.282908549784,5,0,0,0
4.0,2,3,1,0.217045454545,5,0,2,1
3.93,0,1,1,-0.0715476190476,1,0,0,0
3.5,0,0,1,0.119880952381,2,0,0,0
3.91,10,69,135,0.222616958314,3,0,1,0
4.5,0,0,1,0.9,5,0,0,0
4.0,0,0,1,0.54,4,0,0,0
4.0,0,3,1,0.297488839286,5,0,2,0
4.0,0,0,1,0.4375,4,0,0,2
2.33,0,0,1,0.439583333333,5,0,0,0
5.0,0,0,1,0.326477272727,5,0,1,0
1.0,0,0,1,-0.158779461279,1,0,1,0
3.69,1,2,34,0.268046649997,3,0,0,0
3.33,0,23,3,0.279019554094,3,0,1,0
3.61,2,6,6,0.294721199109,3,0,1,0
3.33,0,0,2,0.2284375,3,2,2,2
2.33,0,6,1,0.364732142857,5,0,1,0
1.5,0,0,2,-0.05,1,0,0,0
3.65,3,4,1,0.507142857143,4,0,0,1
5.0,0,0,1,0.625,5,0,0,0
5.0,0,2,1,0.4,5,0,0,0
4.05,3,0,1,0.211916666667,5,1,1,1
4.4,1,1,1,0.268518518519,4,0,1,0
3.7,0,0,3,0.324722222222,4,0,1,0
4.28,0,0,1,0.207185990338,5,0,0,0
3.0,0,0,1,0.210518648019,5,0,0,0
4.71,0,0,1,0.75,5,0,0,0
3.38,0,1,1,0.413928571429,4,0,1,0
4.67,0,1,3,0.401967592593,4,0,1,0
5.0,0,0,1,0.718055555556,5,0,1,0
4.58,1,12,7,0.303493386243,4,0,0,0
1.0,0,0,1,-0.12375,1,0,0,0
4.4,0,2,1,0.3568359375,5,0,0,0
3.0,0,0,3,0.0881013269505,3,0,0,0
2.33,0,0,2,-0.0475490196078,1,0,0,0
4.0,0,0,2,0.328442356255,3,0,0,0
4.4,0,19,1,0.370918367347,5,1,0,2
4.0,0,0,6,0.522199745784,4,0,0,0
4.0,0,2,1,0.183333333333,4,0,0,0
1.0,0,0,1,0.0636363636364,1,0,0,0
2.5,0,0,1,-0.111111111111,1,0,0,0
5.0,0,0,2,0.356136363636,5,0,0,0
5.0,0,0,2,0.332083333333,5,0,0,0
3.0,0,1,2,0.048651144108,3,0,0,0
5.0,0,0,2,0.411160714286,5,0,1,0
3.86,16,238,92,0.217392365358,3,2,4,3
4.5,0,0,3,0.1975,4,0,0,0
3.59,16,269,185,0.226410414687,3,1,2,1
3.5,0,0,1,0.47109375,5,0,1,0
3.88,7,19,11,0.172076772686,4,0,0,0
2.75,1,7,5,0.312060606061,3,0,0,0
2.4,0,0,1,-0.15,1,0,0,0
4.89,1,0,1,0.433958864796,5,0,1,0
5.0,0,0,1,1.0,5,0,0,1
3.96,0,0,4,0.107600253913,3,0,0,0
3.25,1,0,2,-0.0423062166888,3,0,1,0
2.33,0,14,2,-0.0242676767677,3,0,2,0
3.0,0,0,1,0.138333333333,3,0,0,0
3.66,6,27,2,0.201587301587,2,3,2,2
2.0,0,6,1,0.170835542009,2,0,1,0
4.25,0,0,1,0.208571428571,4,0,1,0
3.64,0,1,1,0.231445377322,4,0,0,0
3.39,0,0,1,-0.00833333333333,3,0,1,0
3.74,4,9,1,0.203436294231,5,0,1,1
3.0,1,0,2,0.264071428571,2,0,0,0
5.0,0,0,1,0.176569045873,5,0,0,0
3.4,21,27,28,0.218221227247,3,0,0,0
3.9,5,3,8,0.286477873978,3,0,0,0
3.41,0,2,1,0.298900462963,3,0,0,0
3.5,0,0,1,0.175,5,0,0,0
5.0,0,0,1,0.3325,5,0,0,0
4.0,0,0,1,0.520454545455,4,0,0,1
3.94,16,102,2,0.0988591269841,4,0,0,0
4.29,0,12,1,0.0790849673203,5,0,1,0
1.0,0,0,1,-0.145833333333,1,0,0,0
3.55,1,0,5,0.380333333333,4,0,0,0
3.49,0,0,1,0.160357142857,3,0,0,0
4.8,0,0,1,0.683333333333,5,0,0,0
3.0,0,0,2,0.097153866628,3,0,1,0
1.0,0,0,1,-0.282954545455,1,2,1,0
3.84,11,15,11,0.236110150002,3,0,0,0
5.0,0,0,1,0.5625,5,0,1,0
5.0,0,0,1,0.492670454545,5,1,0,0
4.0,1,0,1,0.399444444444,5,1,0,0
3.2,0,0,1,0.0178571428571,5,0,1,2
3.97,65,125,15,0.238225670805,3,2,2,2
3.0,0,0,1,0.196749084249,3,0,0,0
3.6,0,1,4,0.249404518398,3,0,2,0
5.0,0,0,1,0.614583333333,5,0,0,0
5.0,1,0,1,0.277197802198,5,0,1,0
3.71,15,61,11,0.290824559796,3,0,0,0
3.48,4,0,2,0.7375,4,0,0,0
3.38,2,0,1,0.140513392857,4,0,0,0
3.85,0,1,4,0.199772652116,3,0,0,0
3.79,9,32,63,0.222863755518,3,1,2,1
3.91,12,33,16,0.131987227761,3,1,1,1
3.57,0,1,1,0.0540992309458,2,0,0,0
2.92,1,2,1,0.0030303030303,1,0,0,0
3.79,0,0,1,0.317703349282,5,0,0,0
5.0,0,0,1,-0.375,5,0,0,0
3.67,0,2,1,0.0,2,0,0,0
5.0,0,1,1,0.442916666667,5,0,0,0
5.0,0,0,1,0.435946969697,5,0,0,0
2.0,0,6,2,0.0348214285714,3,0,0,1
3.45,0,3,2,0.29068452381,3,0,0,0
5.0,0,0,1,0.263333333333,5,0,1,1
4.23,0,16,15,0.164609854471,4,0,0,0
3.85,0,0,2,0.229507756996,4,0,0,0
4.0,0,0,1,0.4375,4,0,0,0
4.62,1,9,5,0.249620990121,4,0,1,0
4.2,0,6,5,0.238215702948,4,0,0,0
4.04,0,0,3,0.333357520786,4,0,0,0
2.0,0,0,1,0.141346153846,4,0,0,0
5.0,0,3,1,0.9,5,0,0,0
3.42,5,10,2,0.356481481481,3,0,0,0
5.0,0,0,1,0.227941176471,5,0,0,0
4.0,0,0,1,0.85,4,0,0,0
1.0,0,0,1,-0.140093315972,1,0,0,0
5.0,0,0,1,0.352941176471,5,0,0,0
5.0,0,0,3,0.376388888889,5,0,0,0
1.0,0,0,1,0.0507759353741,1,1,3,0
1.0,0,2,2,0.143664965986,1,0,1,0
3.15,1,0,1,-0.111184210526,1,0,0,0
4.33,1,0,4,0.228775313228,4,0,1,1
3.67,0,0,1,0.0402777777778,1,0,1,0
3.67,0,3,2,0.180439814815,3,0,0,0
3.67,0,0,1,0.115444862155,3,0,0,0
4.0,0,2,1,0.3,4,0,1,0
4.45,0,0,4,0.263141397231,4,0,0,0
3.43,6,28,1,0.144375,4,0,1,0
4.0,0,0,1,0.35,4,0,0,0
3.19,0,0,11,0.216026146886,2,0,0,0
4.03,5,35,60,0.217060047403,3,0,0,0
3.0,0,0,1,-0.8125,1,0,0,1
4.22,1,8,26,0.297963805892,4,0,1,0
3.99,2,9,3,0.293227081896,4,0,2,0
4.5,0,11,2,0.325277777778,5,0,0,0
4.0,0,0,2,0.217599206349,4,0,1,0
2.0,0,5,1,0.196454545455,2,1,1,0
4.0,0,0,2,0.14071969697,3,0,0,0
1.0,0,0,1,0.200757575758,1,1,0,0
2.33,0,0,3,0.0540043290043,2,0,1,0
4.25,0,1,2,0.379332386364,4,0,0,0
1.0,0,0,1,0.0516666666667,1,0,1,0
3.75,0,10,8,0.230208082812,3,0,0,0
3.61,1,3,30,0.215509383218,3,0,0,0
5.0,0,0,1,0.294055944056,5,0,0,0
5.0,0,0,1,0.144583333333,5,0,0,0
3.14,0,0,1,-0.109940711462,2,1,0,0
3.0,0,0,1,-0.45,1,0,0,0
5.0,0,0,5,0.363940828742,5,0,1,0
3.6,0,0,5,0.174226025132,3,0,0,0
5.0,0,0,1,0.475,5,0,0,0
3.76,0,0,2,0.168937060041,1,0,0,0
4.5,0,0,1,0.4345,5,0,0,0
5.0,0,0,1,0.364583333333,5,0,0,0
1.0,0,0,1,0.0951388888889,1,1,0,0
3.67,0,1,1,-0.0819047619048,1,0,0,0
2.89,3,8,3,0.0378521038045,3,0,0,0
3.6,0,0,2,0.147458333333,4,0,1,1
3.5,0,0,1,0.433083333333,4,1,0,0
4.0,0,0,1,0.289722222222,4,0,2,2
5.0,0,8,1,0.573214285714,5,0,2,0
4.5,0,0,2,0.258744708995,4,0,0,0
3.0,0,0,1,-0.5,1,0,0,0
5.0,0,0,1,0.400976190476,5,0,0,0
3.06,0,1,14,0.152465713829,3,0,2,0
3.5,0,3,2,0.131770833333,2,0,0,0
4.6,0,3,2,0.291972140762,3,0,0,0
5.0,0,1,1,0.170454545455,5,0,0,0
4.26,0,70,2,0.098,3,0,2,0
4.39,0,0,1,0.338611111111,4,1,0,0
3.67,0,0,3,0.361579471665,3,0,1,0
4.0,0,1,1,0.065625,4,0,1,1
3.36,0,0,1,0.220192307692,1,2,3,1
4.5,0,5,2,0.358917748918,4,0,0,0
5.0,0,0,1,0.22,5,0,0,0
5.0,0,4,1,0.43125,5,0,0,0
4.75,0,1,2,0.7,4,0,1,0
4.0,0,3,1,0.335757575758,4,0,0,0
1.0,0,0,1,-0.152591765873,1,0,0,0
5.0,0,0,1,0.659090909091,5,1,1,0
2.0,0,0,1,0.1875,2,0,0,0
3.8,0,0,2,-0.0331481481481,4,0,0,0
5.0,0,3,1,0.352375,5,0,0,0
4.33,0,0,4,0.321483262108,4,0,1,0
4.39,1,0,4,0.353298160173,4,0,1,0
4.5,0,1,2,0.5475,4,0,0,0
3.54,38,82,2,0.125421090153,3,0,1,0
5.0,0,0,1,0.434264705882,5,0,0,0
4.5,0,2,1,0.64,4,0,0,0
3.0,0,0,1,0.0722619047619,1,2,4,2
4.67,0,0,1,0.235085227273,5,0,0,0
5.0,0,0,1,0.3,5,0,0,0
4.16,1,0,3,0.515173160173,5,0,0,0
